video_id,title,ocr_text,published_at,agent_keywords,agent_interviewer
sg5_9reO3hk,종잣돈 2천만 원으로 30억 자산가가 된 투자비법 대공개 (공윤경 풀버전),부동산클라스 30대 30억 자산가 52772 KB부동산 말하는 투자비법 종잣돈 1억 미만이라면 '이곳'을 주목하세요 공윤경 부자되는 세상 CA,2023-07-23,"종잣돈, 30억 자산가, 투자비법, 부동산 투자, 공윤경",KB자체
flB5bgrdUjQ,강남에서 차로 13분!! 자연과 도심이 공존하는 최고급 타운하우스가 40~60억?!,강남에서 차로 13분!!! 최고급 타운하우스가 40~60억?!,2023-07-21,"강남, 타운하우스, 자연, 도심, 고급",KB자체
NXVVYuoR9q0,직장인 시점 요일별 재테크 방법!,거ㅅ 직장인 시점 KB부동산 요일별 재테크 방법 건수 자체가 많지 않아서 부동산클라스,2023-07-18,"직장인, 요일별 재테크, 부동산 투자, 재테크 방법, KB부동산",KB자체
jyLp6CSTPn8,"30억 자산가의 직장인 투자비법! ""저는 직장인일 때 점심시간에 꼭 '이것'을 했어요."" (공윤경_부자 되는 세상 2부)","부동산클라스 30억 자산가가 되기까지... ""직장인일 때 다 해봤어요"" 직장인 투자자 돈벌려면 KB부동산 공윤경 부자되는 세상 점심시간에 '이것' 하세요",2023-07-18,"직장인 투자비법, 30억 자산가, 점심시간 활용, 부동산 투자, 공윤경",KB자체
Nr5YYOYWN9U,다가구주택 하나가 19주택으로..?!,KB부동산 다가구주택 다카쿠ㅣ주 이렇게 해야 1주택 인정?! >>주택으로 사용 3개층 이하일 >> 주택 바닥 면적 660m 이하일 사용하는 응가 38 이하의 외 주택 바닥면적인 관계가 660m 이하일 것(약 200명) 부동산클라스,2023-07-17,"다가구주택, 주택 인정, 층수 제한, 면적 규제, 투자 전략",KB자체
dn8SxmeHhSU,조회수 폭주?! '이 아파트'에 무슨 일이?! [친절한 부동산 EP. 2-2],KB부동산 정재훈 박사 조회수 폭주?! 한진~ 청약 매니저 '01 아파트'에 무슨 일이?,2023-07-17,"조회수 폭주, 아파트, 청약, 부동산 시장, 정재훈 박사",KB자체
rpcpFPXw1eU,정말 안타깝지만...,"자본 KB부동산 이런 분들은 지금... ""집을 파셔야 합니다"" 자본잠식 상태가 된 경우도 친절한 부동산 우도",2023-07-14,"자본잠식, 부동산 매도, 시장 상황, 투자 손실, 재정적 대처",KB자체
VYnpU_Ew4Yk,분위기 대변신! 저렴하고 분위기 있는 인테리어 소품 고르는 꿀팁은?!,구매 꿀팁 대방출! 인테리어 소품 비용이 겨우 이거라고요?! After,2023-07-14,"분위기 대변신, 저렴한 인테리어, 소품 고르는 법, 비용 절감, 구매 꿀팁",KB자체
6-3063ZQL0U,"전세금 어떻게 돌려주지? 역전세난 2라운드! ""안타깝지만...이런 분들은 집 파세요"" [친절한 부동산 EP. 2-1]","KB부동산 2023년 하반기 경제정책방향 역전세난 2라운드! '이런 분들은 집 파세요""",2023-07-13,"전세금, 역전세난, 주택 매도, 경제정책, 2023년 하반기",KB자체
XcZUEkXD8JA,30대 30억 자산가가 말하는 재테크란? #부동산 #재테크,KB부동산 30대 30억 자산가의 재테크 방법 청년 창업 세제 혜택도 부동산클라스,2023-07-10,"30대 자산가, 재테크 방법, 부동산 투자, 청년 창업, 세제 혜택",KB자체
Fwz5r9g-rgM,최악의 구조 거실...! 동식물과 함께하는 코지홈으로 바꾸기 가능?!,최악의 구조 거실 동식물과 함께하는 코지홈으로 바꾸기 Before,2023-07-07,"최악의 구조, 거실 변환, 동식물, 코지홈, 리모델링",KB자체
os5PChNxxjE,부자 될 기회 '이곳'을 주목하세요,KB부동산 부관클라스 송화구 작가 2부 부자될 기회 '이곳'을 주목하세요 주수 있나요? 부동산클라스 KB부동산,2023-07-06,"부자, 기회, 투자, 부동산, 주목",KB자체
2ub42ffOqAc,"""진짜 심각한 상황 올 수 있습니다"" 내년 부동산 시장 솔직히 말씀드리면...(김경민 교수 1부)","부동산클라스 KB부동산 김경민 교수 서울대 환경대학원 2년 연속 '완벽 적중 부동산 예언가 예견된 도미노 악재 “내년 집값 장담못합니다""",2023-10-25,"부동산 시장, 집값 전망, 내년 위험, 김경민 교수, 도미노 악재",김경민 교수
0_4Qy4eHL9A,3천만 원 월급쟁이가 소액으로 30억 만든 투자 비법 (공윤경_부자되는 세상 1부),"부동산클라스 ""종잣돈 2천만 원으로 시작했어요"" 공윤경 부자되는 세상 KB부동산 ACS 236 서른 살에 30억 자산가 된 비결 ""이거 하나만 잘했습니다""",2023-07-06,"소액 투자, 부동산 투자, 자산 증가, 월급쟁이, 투자 비법",KB자체
ltTUjdNrnV4,이러다 정말 큰일 터집니다. 2024 부동산 시장 최대 변수는... (김경민 교수 2부),"부동산클라스 김경민 교수 서울대 환경대학원 KB부동산 집값 대폭락 적중한 '전문가' 빚으로 연명하는부동산 시장 ""시한폭탄급악재 남았다""",2023-10-30,"부동산 시장, 김경민 교수, 집값 대폭락, 빚, 시한폭탄급 악재",김경민 교수
d8_8b2E2F4M,"테라스 품은 연희동 고급주택, 마스터 룸은 2개?!",연희동 테라스 품은 고급주택 마스터룸은 2개?! 테라스로 바로 오갈 수 있는,2023-07-05,"연희동, 테라스, 고급주택, 마스터룸, 주거 공간",KB자체
yI0mkq0OrlE,현재 부동산 시장은 '진짜' 하락한 게 아닙니다 #부동산전망 #이광수,2 현재 부동산시장은 KB부동산 '진짜' 하락한게 아닙니다 이렇게 시장을 보는 게 부동산클라스,2023-12-21,"부동산 시장, 진짜 하락, 시장 전망, KB부동산, 부동산클라스",이광수 대표
Pd-3KB7o2G0,대박 입지에 세대당 주차 3대 가능 + 테라스?! 작은 방에도 화장실과 드레스룸이 있다는데...가격은?!,조선왕조가 택한 최적의 입지 강북 최초 하이엔드 주택 탄생,2023-06-30,"대박 입지, 세대당 주차, 하이엔드 주택, 테라스, 드레스룸",KB자체
LMrEg1iN7I4,"""세금 돌려받으세요""",취득세 중과세 KB부동산 바뀐 세법 적용해서 세금 꼭 돌려받으세요 취득세 중과세 (2023년 1월 12일 남을 수 있었다 과거 세법 기준으로 취득. 주택을 보유 기간 3년이 부동산클라스,2023-06-29,"취득세, 중과세, 세법, 세금 환급, 부동산",KB자체
djANDxgUM_I,"2024년, 더 힘든 시기 옵니다. 제발 '이것'으로 여러분의 자산을 지키세요! (김경필 머니트레이너 풀버전)","부동산클라스 8 8837 317 494 5162 + 504 0839 7743 KB부동산 9434 ""내년은 생각보다 더 힘들겁니다"" 김경필 머니트레이너 2024년 경제위기 버티려면 무조건 '이것'부터 하세요",2023-12-18,"경제위기, 자산 보호, 투자 전략, 부동산 시장, 금리 인상",김경필
fexA1CakkUM,"""세금 돌려받으세요!"" 바뀐 세법 정리해 드립니다","부동산클라스 ""집을 부수고 팔아 달래요... 어떻게 하죠?"" 이승현 회계사 진진세무회계 대표 KB부동산 바뀐 세법 정리해 드립니다 세금 돌려받으세요",2023-06-29,"세금, 세법, 돌려받기, 회계사, 부동산",KB자체
dzeYPpDLQ8Y,"100억대 자산가, ""점심은 3천원으로 해결""","KB부동산 100억대 자산가 ""점심 식대로 3천원만 씁니다"" 부동산클라스",2023-06-27,"자산가, 점심 비용, 부동산 투자, 소비 습관, 경제적 가치",KB자체
kU2wVQLafhQ,"""한 살이라도 젊을 때 시작하세요"" 행복한 노후를 위한 가장 확실한 방법 (김경필 머니트레이너 3부)",부동산클라스 KB부동산 김경필 머니트레이너 비참한 노후피하려면 당장 '이것'부터 시작하세요,2023-12-13,"행복한 노후, 부동산 투자, 노후 준비, 경제적 자립, 젊을 때 시작",김경필
M1CmqW91k-c,강북 최초 하이엔드 고급주택 내부는?,서울 연희동 고급주택 내부는? 굉장히 시원하네요 KBB,2023-06-25,"강북, 하이엔드, 고급주택, 내부, 연희동",KB자체
9eFtrxk9hcQ,"""과소비보다 더 무섭습니다"" 월급 많이 받아도 돈 못 모으는 결정적 이유 (김경필 머니트레이너 2부)",부동산클라스 00 KB부동산 김경필 머니트레이너 가장빨리 1억모으는 방법 “제가 시작한 적금 공개합니다”,2023-12-11,"과소비, 재테크, 월급 관리, 적금 전략, 경제적 자유",김경필
uywGlXcIT1E,부동산 이대로 가다가는 큰일 납니다. 터질 건 터져야 돼요 (김경민 교수 풀버전),"부동산클라스 김경민 교수 서울대 환경대학원 KB부동산 부동산 이대로 가다가는 ""터질 건 터져야 돼요""",2023-11-04,"부동산 위기, 시장 변동성, 투자 전략, 김경민 교수, 정책 대응",김경민 교수
kaGfckJZh40,"분양권, 입주권, 주거용 오피스텔 주택 수 포함 여부!!","BECK ▶2020년 ▶2020년 8 KB부동산 분양권, 오피스텔 주택 수 포함?! ▶2020년 7-10 부동산 대책' 발표 ▶2020년 8월 12일 취득세율 개정안 시행 안 시행 부동산클라스",2023-06-24,"분양권, 입주권, 주거용 오피스텔, 주택 수 포함, 취득세율 개정",KB자체
As7qh-7KRYo,아파트 매수 타이밍! '이곳'을 주목하세요,KB부동산 아파트 매수 타이밍! '이곳'을 주목하세요 이런거주자는 지금은 부동산클라스,2023-06-23,"아파트 매수 타이밍, 투자 전략, 부동산 시장, 주목할 지역, KB부동산",KB자체
F40TUk982oA,"순식간에 가난해지는 잘못된 소비 습관 10가지 ""지금 당장 끊어내세요. 그래야 돈 모을 수 있습니다"" (김경필 머니트레이너 1부)",부동산클라스 AM 2024 ★2024년 최신판 KB부동산 김경필 •머니트레이너 생활비에서 지금 당장 없애야 할 항목 10가지,2023-12-06,"가난해지는 소비 습관, 돈 모으기, 생활비 절약, 소비 항목 제거, 재정 관리",김경필
1vLJDka_jdw,조선왕조가 선택한 '연희동'에 신축 고급주택이 나타났다?!,입지 대박! 연희동 고급주택 세대당주차 3대 + 개인 테라스,2023-06-23,"연희동, 신축 고급주택, 입지, 개인 테라스, 주차 공간",KB자체
RG3L7uwqipU,"분양권, 주거용 오피스텔, '이것' 확인 안하면 세금 폭탄 맞는다?!",부동산클라스 TAX 이승현 회계사 진진세무회계 대표 모르면 세금 폭탄! KB부동산 1주택 비과세의 함정?!,2023-06-22,"분양권, 주거용 오피스텔, 세금 폭탄, 비과세, 투자 전략",KB자체
iqgnGlBkcTU,"집값, 아직 바닥은 아니지만...'이것'부터 준비해야 합니다","부동산클라스 김인만 소장 부동산경제연구소 KB부동산 ""소장님, 집사도 될까요?"" 이 '전략'으로 접근하세요",2023-06-19,"집값, 바닥, 준비, 전략, 부동산",KB자체
aXrUrMSypss,공간분리 꿀팁 대방출! 원룸에서 50만원으로 홈오피스를 만들었다?!,sales Wohne 150만원으로 꾸민 홈오피스,2023-06-16,"공간분리, 홈오피스, 원룸, 50만원, 인테리어",KB자체
1L4AYojcqiw,집값 바닥? 아직 아닙니다,집값 바닥? 아직 아닙니다 우리는 표면적인 현상만 보는데 부동산클라스 우리는 보는데,2023-06-15,"집값 바닥, 부동산 시장, 시장 분석, 투자 전략, 가격 전망",KB자체
ORQeWstawkU,급매물이 소진되고 있다?! 집값 반등의 진짜 속내는... [친절한 부동산 EP. 1],"정재훈 박사"" 한진 청약 매니저 KB부동산 급매물 잡을 마지막 기회?! '집값' 솔직히 말씀드리면...",2023-06-15,"급매물, 집값, 반등, 부동산 시장, 투자 기회",KB자체
I-5nWEM617U,오피스 공간으로 살릴 수있는 '핫 포인트'와 '핫 아이템'을 찾아라!,집보다 인테리어 KB부동산 휘어진 옷장 단돈 50만원으로 원룸을 홈오피스 처럼?!,2023-06-09,"오피스 공간, 핫 포인트, 핫 아이템, 인테리어, 홈오피스",KB자체
NI18UXLQKZg,대한민국 부동산의 암울한 미래 '이 문제' 정말 심각합니다 (박은정 감정평가사 풀버전),부동산클라스 KB부동산 박은정 감정평가사 이영상하나로 한국집값 확실하게 정리해드립니다,2023-11-27,"부동산 미래, 시장 동향, 투자 위험, 가격 하락, 정책 변화",박은정
wQY8Yw4fCJk,"한국 주식시장, 과소 평가돼 있다","부동산클라스 한국 주식시장, 과소평가돼 있다 1989E CHUI 미국은 10배 상승",2023-06-08,"한국 주식시장, 과소 평가, 투자 기회, 시장 성장, 미국 비교",KB자체
VvxmP1OZk6w,워런 버핏이 자녀에게 무조건 시키는 '이것'은?,부크클라스 $ 정선용 작가 50억대 부동산 자산가 KB부동산 워런 버핏이 자녀에게 무조건 시킨다는 '이것' %,2023-06-06,"교육, 재테크, 투자, 자산 관리, 워런 버핏",KB자체
jgyyoG8CAZQ,히노끼탕이 집 안에?! 3층 대저택 클라스,히노끼탕이 집 안에?! 3층 대저택 클라스 드디어 대망의 공간 풀버전 영상은 고정댓글참고,2023-06-05,"히노끼탕, 대저택, 인테리어, 집안 공간, 고급 주택",KB자체
kL7kRYGOm_w,강남에서 45분 거리에 궁전이 있다?!,강남에서 45분 거리에 궁전 같은 주택?! 넓은 공 넓은 공간에 고급스러운 대리석 타일 풀버전 영상은 고정댓글 참고,2023-06-02,"강남, 궁전, 주택, 고급스러운, 대리석 타일",KB자체
VZa5O44DPFA,30억대 3층 대저택! 히노끼탕과 고급 파티룸까지 완벽 그 자체,30억 대저택 욕실클라스 집 안에 히노끼탕이?!,2023-06-02,"30억 대저택, 히노끼탕, 고급 파티룸, 욕실 클라스, 완벽한 주택",KB자체
__ADw5B4D0o,역대급 경제 위기 가능성 경고,부동산클라스 미국 경제가 너무 걱정됩니다 경제에도 '순환'이 있다,2023-06-01,"경제 위기, 부동산 시장, 미국 경제, 순환 경제, 투자 전략",KB자체
_eHzIMlwjfM,이것 모르면 과태료 3천 만원!!!,부동산클라스 이것 모르면 과태료 3천만원 큰일 납니다!,2023-05-26,"과태료, 부동산, 법규, 필수 정보, 투자 리스크",KB자체
tv9L3bs8FEk,강남에서 45분 거리에 궁전 같은 대저택이?! 가격은 2부에서 공개됩니다!,BENETRIA 강남에서 45분! 귀족이 사는 집...?? 궁전같은 대저택이?!,2023-05-26,"강남, 45분 거리, 대저택, 궁전, 가격 공개",KB자체
8LnEbP9WPGE,이것' 모르면 과태료 3천 만원! 모르면 피보는 부동산 세금,부동산클라스 TAK %E '이것' 모르면 KB부동산 이승현 회계사 과태료 3천만원 진진세무회계 대표,2023-05-25,"과태료, 부동산 세금, 관련 정보, 피보는 사례, 회계사 설명",KB자체
5ruPh-ur-T0,부자들이 경계하는 한 가지!,부동산클라스 부자들이 가장 경계하는 한 가지! 시대에 당하면 모든 자산 잃을 수 있어,2023-05-23,"부동산 투자, 부자 경계, 자산 보호, 시장 변화, 금융 리스크",KB자체
WgEpuWPLv1Q,1억 모으는 방법,재테크의 시작 1억 모으는 방법 KB부동산 진정한 진정한 목돈은... 월 소득의 3배 이상,2023-05-19,"1억 모으기, 재테크, 월 소득, 목돈 마련, 금융 전략",KB자체
qHXxlf5exW8,나의 노후 생활비 계산법,"노후생활비는 얼마나 필요할까? 가구 생활 비 어, 조금 있죠... 부동산클라스",2023-05-18,"노후 생활비, 계산법, 필요 금액, 가구 생활비, 부동산 전략",KB자체
G5WXPZ9AFSI,공덕1구역 재개발 부지 1분안에 둘러보기,공 구역 재개발부지 2. CH 2. 대형 시공사 컨소시엄 주시엄 GS건설과 현대건설이 시공사로 들어와서,2023-05-16,"공덕1구역, 재개발, 시공사, GS건설, 현대건설",KB자체
GAxi2S7XQak,이 커다란 공터에 무엇이 들어서는 걸까요?,"KB부동산 약 1,100세대 입주 예정 대리기행!! 이 땅의 비밀 가보자고!! Ep.4 마포에 큰거 온다",2023-05-15,"대규모 개발, 공터, 입주 예정, 마포, 부동산 비밀",KB자체
